Wall time,Step,Value
1731249790.7324288,1493,6.03655498707667e-05
1731249792.4531202,1494,5.9345831687096506e-05
1731249799.4091103,1498,5.532644354389049e-05
1731249801.1416843,1499,5.433695332612842e-05
1731249806.3930387,1502,5.140685607329942e-05
1731249818.5919516,1509,4.480580173549242e-05
1731249820.3568006,1510,4.389108653413132e-05
1731249822.0866227,1511,4.298370913602412e-05
1731249825.65035,1513,4.119132790947333e-05
1731249829.168345,1515,3.942934927181341e-05
1731249830.9079034,1516,3.855997056234628e-05
1731249843.12613,1523,3.2698844734113663e-05
1731249851.736481,1528,2.876326470868662e-05
1731249862.290808,1534,2.433165536785964e-05
1731249907.009929,1537,2.2239444660954177e-05
1731249908.7264829,1538,2.156080699933227e-05
1731249914.3862143,1541,1.9582104869186878e-05
1731249927.0030751,1548,1.5306854038499296e-05
1731249932.1700165,1551,1.3624880921270233e-05
1731249933.9052649,1552,1.3084666534268763e-05
1731249935.8750045,1553,1.2554762179206591e-05
1731249952.494101,1562,8.257647095888387e-06
1731249958.092228,1565,7.017635198280914e-06
1731249960.0281727,1566,6.626034064538544e-06
1731249963.9101846,1568,5.875665010535158e-06
1731249967.574704,1570,5.169312771613477e-06
1731249969.3037803,1571,4.832728336623404e-06
1731249971.0212193,1572,4.507248831941979e-06
1731249972.82496,1573,4.1929056351364125e-06
1731249978.0452735,1576,3.316991069368669e-06
1731249984.9991827,1580,2.3067270831234055e-06
1731249986.7387598,1581,2.0824738840019563e-06
1731249993.6976004,1585,1.2993599511901266e-06
1731250002.547296,1590,5.780735818916583e-07
1731250011.5470023,1595,1.4460547959060932e-07
1731250013.2679625,1596,9.255420252429758e-08
1731250014.9931018,1597,5.206466369145346e-08
1731250061.1700206,1601,0.00016806594794616103
1731250062.8971775,1602,0.00016805379709694535
1731250064.647507,1603,0.0001680335553828627
1731250078.8095202,1611,0.00016758045239839703
1731250084.390259,1614,0.00016727749607525766
1731250087.826611,1616,0.00016703539586160332
1731250101.5867083,1624,0.00016574810433667153
1731250106.9305222,1627,0.0001651349593885243
1731250113.979361,1631,0.00016420811880379915
1731250120.880962,1635,0.00016315765969920903
1731250124.4047048,1637,0.00016258656978607178
1731250129.5810473,1640,0.00016167321882676333
1731250131.5307624,1641,0.000161353760631755
1731250140.5728498,1646,0.0001596453512320295
1731250142.3084135,1647,0.00015928166976664215
1731250149.4137828,1651,0.0001577547809574753
1731250151.2080748,1652,0.00015735519991721958
1731250152.9412928,1653,0.0001569485611980781
1731250154.8463075,1654,0.00015653487935196608
1731250158.3803494,1656,0.00015568661910947412
1731250161.8945363,1658,0.0001548107247799635
1731250169.4549322,1662,0.00015297743084374815
1731250216.7237973,1666,0.0001510378351667896
1731250222.0573013,1669,0.0001495151809649542
1731250223.7775166,1670,0.00014899493544362485
1731250230.829169,1674,0.00014685186033602804
1731250235.9896507,1677,0.00014518080570269376
1731250239.4599297,1679,0.0001440372143406421
1731250251.1374354,1685,0.00014046946307644248
1731250252.8592546,1686,0.00013985545956529677
1731250254.5800853,1687,0.00013923607184551656
1731250256.311245,1688,0.000138611372676678
1731250264.972147,1693,0.00013541016960516572
1731250266.7051492,1694,0.00013475482410285622
1731250268.4282906,1695,0.00013409458915702999
1731250275.459261,1699,0.00013140605005901307
1731250280.8197973,1702,0.0001293414825340733
1731250284.625389,1704,0.00012794315989594907
1731250289.776333,1707,0.0001258141128346324
1731250293.2336135,1709,0.0001243745064130053
1731250294.9564059,1710,0.0001236488315043971
1731250296.8924222,1711,0.00012291932944208384
1731250298.672638,1712,0.0001221860875375569
1731250309.1375492,1718,0.00011771192657761276
