Output,Target,Error
-1.279905997216701508e-02,-1.270900014787912369e-02,9.005982428789138794e-05
-6.506138946861028671e-03,-6.510000210255384445e-03,3.861263394355773926e-06
2.578374929726123810e-02,2.603399939835071564e-02,2.502501010894775391e-04
4.306669533252716064e-02,4.306299984455108643e-02,3.695487976074218750e-06
6.343006342649459839e-02,6.346499919891357422e-02,3.493577241897583008e-05
-3.511649742722511292e-02,-3.501600027084350586e-02,1.004971563816070557e-04
-5.366294458508491516e-02,-5.357899889349937439e-02,8.394569158554077148e-05
-7.091669738292694092e-02,-7.056300342082977295e-02,3.536939620971679688e-04
2.671549469232559204e-02,2.665399946272373199e-02,6.149522960186004639e-05
3.949230536818504333e-03,4.029999952763319016e-03,8.076941594481468201e-05
5.761735886335372925e-02,5.759600177407264709e-02,2.135708928108215332e-05
3.977341204881668091e-02,3.965900093317031860e-02,1.144111156463623047e-04
5.715765058994293213e-02,5.728700011968612671e-02,1.293495297431945801e-04
6.996963173151016235e-02,6.994599848985671997e-02,2.363324165344238281e-05
-2.581793069839477539e-02,-2.572399936616420746e-02,9.393133223056793213e-05
2.327087894082069397e-02,2.324599958956241608e-02,2.487935125827789307e-05
1.402983721345663071e-02,1.394900027662515640e-02,8.083693683147430420e-05
-2.544251084327697754e-02,-2.541499957442283630e-02,2.751126885414123535e-05
2.926861681044101715e-02,2.944100089371204376e-02,1.723840832710266113e-04
2.518820948898792267e-02,2.510499954223632812e-02,8.320994675159454346e-05
-1.552114821970462799e-02,-1.549900043755769730e-02,2.214778214693069458e-05
-2.754497714340686798e-02,-2.758299931883811951e-02,3.802217543125152588e-05
7.367251813411712646e-02,7.364699989557266235e-02,2.551823854446411133e-05
-1.273433212190866470e-02,-1.270900014787912369e-02,2.533197402954101562e-05
3.350408375263214111e-02,3.346699848771095276e-02,3.708526492118835449e-05
1.800811477005481720e-02,1.797799952328205109e-02,3.011524677276611328e-05
-6.110627949237823486e-02,-6.099399924278259277e-02,1.122802495956420898e-04
1.893996819853782654e-02,1.890799961984157562e-02,3.196857869625091553e-05
1.074261963367462158e-02,1.054000016301870346e-02,2.026194706559181213e-04
-2.058108523488044739e-02,-2.045699954032897949e-02,1.240856945514678955e-04
7.397294789552688599e-02,7.395499944686889648e-02,1.794844865798950195e-05
-2.882474474608898163e-02,-2.882199920713901520e-02,2.745538949966430664e-06
-8.781885728240013123e-03,-8.679999969899654388e-03,1.018857583403587341e-04
