Output,Target,Error
-4.089820384979248047e-02,-4.089700058102607727e-02,1.203268766403198242e-06
-3.124509379267692566e-02,-3.130000084638595581e-02,5.490705370903015137e-05
-7.903476059436798096e-02,-7.919400185346603394e-02,1.592412590980529785e-04
-7.318224012851715088e-02,-7.303000241518020630e-02,1.522377133369445801e-04
7.118990272283554077e-02,7.118000090122222900e-02,9.901821613311767578e-06
-1.445025019347667694e-02,-1.456900034099817276e-02,1.187501475214958191e-04
1.370087359100580215e-02,1.363900024443864822e-02,6.187334656715393066e-05
6.253445893526077271e-02,6.253799796104431152e-02,3.539025783538818359e-06
-1.279267389327287674e-02,-1.270900014787912369e-02,8.367374539375305176e-05
8.586837910115718842e-03,8.679999969899654388e-03,9.316205978393554688e-05
4.608267545700073242e-02,4.615699872374534607e-02,7.432326674461364746e-05
4.265707358717918396e-02,4.275399819016456604e-02,9.692460298538208008e-05
7.218039780855178833e-02,7.210499793291091919e-02,7.539987564086914062e-05
5.558781791478395462e-03,5.580000113695859909e-03,2.121832221746444702e-05
1.001022290438413620e-02,9.920000098645687103e-03,9.022280573844909668e-05
-2.692213281989097595e-02,-2.665399946272373199e-02,2.681333571672439575e-04
-1.230798009783029556e-02,-1.239900011569261551e-02,9.102001786231994629e-05
-3.129939734935760498e-02,-3.130000084638595581e-02,6.034970283508300781e-07
-3.830310329794883728e-02,-3.842100128531455994e-02,1.178979873657226562e-04
-3.212467953562736511e-02,-3.222899883985519409e-02,1.043193042278289795e-04
1.459801569581031799e-02,1.456900034099817276e-02,2.901535481214523315e-05
-3.942216932773590088e-02,-3.934999927878379822e-02,7.217004895210266113e-05
-3.444284200668334961e-02,-3.439600020647048950e-02,4.684180021286010742e-05
7.548870146274566650e-02,7.549600303173065186e-02,7.301568984985351562e-06
-1.115998998284339905e-02,-1.116000022739171982e-02,1.024454832077026367e-08
5.257771536707878113e-02,5.265099927783012390e-02,7.328391075134277344e-05
6.194722652435302734e-02,6.192100048065185547e-02,2.622604370117187500e-05
-7.183865457773208618e-02,-7.179600000381469727e-02,4.265457391738891602e-05
3.886902704834938049e-02,3.873100131750106812e-02,1.380257308483123779e-04
-7.672613859176635742e-02,-7.642100006341934204e-02,3.051385283470153809e-04
4.199082404375076294e-02,4.213500022888183594e-02,1.441761851310729980e-04
5.326057970523834229e-02,5.327000096440315247e-02,9.421259164810180664e-06
7.754579186439514160e-02,7.734499871730804443e-02,2.007931470870971680e-04
-6.779336184263229370e-02,-6.778600066900253296e-02,7.361173629760742188e-06
7.496457546949386597e-02,7.487999647855758667e-02,8.457899093627929688e-05
