Output,Target,Error
-6.744094192981719971e-03,-6.819999776780605316e-03,7.590558379888534546e-05
-2.088658511638641357e-04,9.299999801442027092e-04,1.138865831308066845e-03
-6.213525310158729553e-02,-6.192100048065185547e-02,2.142526209354400635e-04
-6.117731332778930664e-03,-6.200000178068876266e-03,8.226884528994560242e-05
4.465773329138755798e-02,4.461000114679336548e-02,4.773214459419250488e-05
5.858326330780982971e-02,5.852299928665161133e-02,6.026402115821838379e-05
4.562171921133995056e-02,4.553800076246261597e-02,8.371844887733459473e-05
-1.976758800446987152e-02,-2.014699950814247131e-02,3.794115036725997925e-04
1.834582537412643433e-02,1.921799965202808380e-02,8.721742779016494751e-04
-1.815808378159999847e-02,-1.797799952328205109e-02,1.800842583179473877e-04
-2.479611523449420929e-02,-2.572399936616420746e-02,9.278841316699981689e-04
6.877543032169342041e-02,6.871200352907180786e-02,6.342679262161254883e-05
4.150410741567611694e-02,4.151599854230880737e-02,1.189112663269042969e-05
1.122675463557243347e-02,1.116000022739171982e-02,6.675440818071365356e-05
-7.225795648992061615e-03,-7.129999808967113495e-03,9.579584002494812012e-05
1.956488564610481262e-02,1.983699947595596313e-02,2.721138298511505127e-04
-3.910120576620101929e-02,-3.903999924659729004e-02,6.120651960372924805e-05
3.297829255461692810e-02,3.284800052642822266e-02,1.302920281887054443e-04
-1.138243824243545532e-04,-3.100000030826777220e-04,1.961756206583231688e-04
7.032129913568496704e-02,7.025399804115295410e-02,6.730109453201293945e-05
5.863386392593383789e-02,5.728700011968612671e-02,1.346863806247711182e-03
1.376546174287796021e-02,1.363900024443864822e-02,1.264614984393119812e-04
1.503607351332902908e-02,1.580899953842163086e-02,7.729260250926017761e-04
2.941677160561084747e-02,3.037099912762641907e-02,9.542275220155715942e-04
-6.721569597721099854e-02,-6.716900318861007690e-02,4.669278860092163086e-05
5.127781257033348083e-02,5.141500011086463928e-02,1.371875405311584473e-04
4.955501481890678406e-02,4.955900087952613831e-02,3.986060619354248047e-06
-7.384864240884780884e-02,-7.364699989557266235e-02,2.016425132751464844e-04
-4.732057452201843262e-02,-4.739399999380111694e-02,7.342547178268432617e-05
-1.834438182413578033e-02,-1.859799958765506744e-02,2.536177635192871094e-04
5.930781736969947815e-02,5.821400135755538940e-02,1.093816012144088745e-03
7.835860550403594971e-02,7.703699916601181030e-02,1.321606338024139404e-03
6.781197339296340942e-02,6.778600066900253296e-02,2.597272396087646484e-05
-5.070591345429420471e-02,-5.017799884080886841e-02,5.279146134853363037e-04
1.481071393936872482e-02,1.518900040537118912e-02,3.782864660024642944e-04
3.507089242339134216e-02,3.625399991869926453e-02,1.183107495307922363e-03
-6.897483021020889282e-02,-6.902000308036804199e-02,4.517287015914916992e-05
-3.235282376408576965e-03,-4.650000017136335373e-03,1.414717640727758408e-03
6.874668179079890251e-04,6.200000061653554440e-04,6.746681174263358116e-05
6.361772119998931885e-02,6.222999840974807739e-02,1.387722790241241455e-03
-7.042502984404563904e-03,-7.439999841153621674e-03,3.974968567490577698e-04
-2.675646543502807617e-02,-2.696299925446510315e-02,2.065338194370269775e-04
6.903463602066040039e-02,6.747700273990631104e-02,1.557633280754089355e-03
-4.685630090534687042e-03,-4.650000017136335373e-03,3.563007339835166931e-05
7.989455759525299072e-02,7.827000319957733154e-02,1.624554395675659180e-03
7.898212969303131104e-02,7.888600230216979980e-02,9.612739086151123047e-05
-6.339694559574127197e-02,-6.346499919891357422e-02,6.805360317230224609e-05
5.694219842553138733e-03,5.890000145882368088e-03,1.957803033292293549e-04
4.304747283458709717e-02,4.306299984455108643e-02,1.552700996398925781e-05
-6.251771003007888794e-02,-6.253799796104431152e-02,2.028793096542358398e-05
-7.631169259548187256e-02,-7.611300051212310791e-02,1.986920833587646484e-04
-2.612330392003059387e-02,-2.572399936616420746e-02,3.993045538663864136e-04
4.775416851043701172e-02,4.770400002598762512e-02,5.016848444938659668e-05
-3.786795958876609802e-02,-3.873100131750106812e-02,8.630417287349700928e-04
6.624390929937362671e-02,6.624300032854080200e-02,9.089708328247070312e-07
1.771677285432815552e-02,1.735799945890903473e-02,3.587733954191207886e-04
-6.999251991510391235e-02,-6.994599848985671997e-02,4.652142524719238281e-05
4.604439437389373779e-02,4.615699872374534607e-02,1.126043498516082764e-04
1.544211059808731079e-02,1.549900043755769730e-02,5.688983947038650513e-05
-7.797987014055252075e-02,-7.642100006341934204e-02,1.558870077133178711e-03
3.611571341753005981e-02,3.594499826431274414e-02,1.707151532173156738e-04
1.060796063393354416e-02,1.054000016301870346e-02,6.796047091484069824e-05
5.731539428234100342e-02,5.697799846529960632e-02,3.373958170413970947e-04
-7.247570902109146118e-02,-7.241299748420715332e-02,6.271153688430786133e-05
-4.047658003401011229e-04,-6.200000061653554440e-04,2.152342058252543211e-04
-3.149389848113059998e-02,-3.160899877548217773e-02,1.151002943515777588e-04
-3.162228688597679138e-02,-3.191899880766868591e-02,2.967119216918945312e-04
3.586931899189949036e-02,3.656399995088577271e-02,6.946809589862823486e-04
-5.728156492114067078e-02,-5.728700011968612671e-02,5.435198545455932617e-06
2.383060008287429810e-02,2.355599962174892426e-02,2.746004611253738403e-04
