Output,Target,Error
5.852242186665534973e-02,5.852299928665161133e-02,5.774199962615966797e-07
6.478039175271987915e-02,6.469999998807907104e-02,8.039176464080810547e-05
6.285810470581054688e-02,6.161199882626533508e-02,1.246105879545211792e-03
6.100756302475929260e-02,6.099399924278259277e-02,1.356378197669982910e-05
1.334359310567378998e-02,1.425900030881166458e-02,9.154072031378746033e-04
-5.061952769756317139e-02,-5.079599842429161072e-02,1.764707267284393311e-04
-5.318647250533103943e-02,-5.296000093221664429e-02,2.264715731143951416e-04
-1.378039177507162094e-02,-1.363900024443864822e-02,1.413915306329727173e-04
4.109247401356697083e-02,4.120700061321258545e-02,1.145265996456146240e-04
-6.608479470014572144e-02,-6.593400239944458008e-02,1.507923007011413574e-04
7.584692537784576416e-02,7.580400258302688599e-02,4.292279481887817383e-05
-3.612344712018966675e-02,-3.625399991869926453e-02,1.305527985095977783e-04
-7.332709617912769318e-03,-8.990000002086162567e-03,1.657290384173393250e-03
4.629945009946823120e-02,4.646699875593185425e-02,1.675486564636230469e-04
-2.277293242514133453e-02,-2.293599955737590790e-02,1.630671322345733643e-04
-5.382240563631057739e-02,-5.388800054788589478e-02,6.559491157531738281e-05
-3.788465261459350586e-02,-3.780199959874153137e-02,8.265301585197448730e-05
-4.563373327255249023e-02,-4.646699875593185425e-02,8.332654833793640137e-04
3.044196404516696930e-02,3.037099912762641907e-02,7.096491754055023193e-05
-6.724182516336441040e-02,-6.716900318861007690e-02,7.282197475433349609e-05
-5.213772505521774292e-02,-5.203299969434738159e-02,1.047253608703613281e-04
8.496887981891632080e-03,8.679999969899654388e-03,1.831119880080223083e-04
5.054099485278129578e-02,5.048700049519538879e-02,5.399435758590698242e-05
-1.643987745046615601e-02,-1.642899960279464722e-02,1.087784767150878906e-05
2.348911389708518982e-02,2.386499941349029541e-02,3.758855164051055908e-04
-3.084832802414894104e-02,-3.315800055861473083e-02,2.309672534465789795e-03
-1.972873508930206299e-02,-1.983699947595596313e-02,1.082643866539001465e-04
5.935378745198249817e-02,5.852299928665161133e-02,8.307881653308868408e-04
-5.449946969747543335e-02,-5.450600013136863708e-02,6.530433893203735352e-06
2.387253753840923309e-02,2.386499941349029541e-02,7.538124918937683105e-06
4.729363322257995605e-02,4.739399999380111694e-02,1.003667712211608887e-04
4.918464925140142441e-03,7.129999808967113495e-03,2.211534883826971054e-03
4.879145417362451553e-03,5.890000145882368088e-03,1.010854728519916534e-03
-5.465753749012947083e-02,-5.450600013136863708e-02,1.515373587608337402e-04
5.760158877819776535e-03,7.439999841153621674e-03,1.679840963333845139e-03
-3.928293287754058838e-02,-3.903999924659729004e-02,2.429336309432983398e-04
4.080265015363693237e-02,4.089700058102607727e-02,9.435042738914489746e-05
-5.215283855795860291e-02,-5.234200134873390198e-02,1.891627907752990723e-04
-6.965679675340652466e-02,-6.963700056076049805e-02,1.979619264602661133e-05
4.952200874686241150e-02,4.955900087952613831e-02,3.699213266372680664e-05
1.130997575819492340e-02,1.146900001913309097e-02,1.590242609381675720e-04
-3.036173060536384583e-03,-3.100000089034438133e-03,6.382702849805355072e-05
-1.317596156150102615e-02,-1.332900021225214005e-02,1.530386507511138916e-04
-3.611100092530250549e-02,-3.749199956655502319e-02,1.380998641252517700e-03
-7.173284888267517090e-02,-7.118000090122222900e-02,5.528479814529418945e-04
3.549766913056373596e-02,3.563499823212623596e-02,1.373291015625000000e-04
-7.586997747421264648e-02,-7.518800348043441772e-02,6.819739937782287598e-04
-7.305815815925598145e-02,-7.303000241518020630e-02,2.815574407577514648e-05
1.098591182380914688e-02,1.116000022739171982e-02,1.740884035825729370e-04
4.107383266091346741e-02,4.120700061321258545e-02,1.331679522991180420e-04
-5.077023804187774658e-02,-5.079599842429161072e-02,2.576038241386413574e-05
-5.243631079792976379e-02,-5.234200134873390198e-02,9.430944919586181641e-05
5.717894434928894043e-02,5.728700011968612671e-02,1.080557703971862793e-04
5.503401160240173340e-02,5.512399971485137939e-02,8.998811244964599609e-05
-2.504057623445987701e-02,-2.603399939835071564e-02,9.934231638908386230e-04
-7.423052936792373657e-02,-7.426299899816513062e-02,3.246963024139404297e-05
-1.085814647376537323e-02,-1.239900011569261551e-02,1.540853641927242279e-03
4.928470775485038757e-02,4.924999922513961792e-02,3.470852971076965332e-05
-5.707939621061086655e-03,-7.749999873340129852e-03,2.042060252279043198e-03
1.077543478459119797e-03,-6.200000061653554440e-04,1.697543542832136154e-03
-1.567133329808712006e-02,-1.580899953842163086e-02,1.376662403345108032e-04
7.532101124525070190e-02,7.487999647855758667e-02,4.410147666931152344e-04
2.776428312063217163e-02,2.758299931883811951e-02,1.812838017940521240e-04
-2.122271992266178131e-02,-2.138699963688850403e-02,1.642797142267227173e-04
4.113190993666648865e-02,4.120700061321258545e-02,7.509067654609680176e-05
-7.299178093671798706e-02,-7.303000241518020630e-02,3.822147846221923828e-05
3.909348044544458389e-03,4.650000017136335373e-03,7.406519725918769836e-04
1.691887341439723969e-02,1.921799965202808380e-02,2.299126237630844116e-03
-6.191942468285560608e-02,-6.192100048065185547e-02,1.575797796249389648e-06
1.003836281597614288e-02,1.116000022739171982e-02,1.121637411415576935e-03
-2.675042720511555672e-03,-4.339999984949827194e-03,1.664957264438271523e-03
-6.412433087825775146e-02,-6.408199667930603027e-02,4.233419895172119141e-05
3.788568079471588135e-02,3.811199963092803955e-02,2.263188362121582031e-04
1.764957234263420105e-02,1.797799952328205109e-02,3.284271806478500366e-04
-9.142626076936721802e-03,-9.300000034272670746e-03,1.573739573359489441e-04
7.193385390564799309e-04,-6.200000061653554440e-04,1.339338487014174461e-03
7.632602006196975708e-02,7.642100006341934204e-02,9.498000144958496094e-05
-3.962161019444465637e-02,-3.965900093317031860e-02,3.739073872566223145e-05
-3.160411119461059570e-02,-3.222899883985519409e-02,6.248876452445983887e-04
-5.582317244261503220e-03,-5.270000081509351730e-03,3.123171627521514893e-04
3.916578833013772964e-03,5.580000113695859909e-03,1.663421280682086945e-03
4.806326329708099365e-02,4.801300168037414551e-02,5.026161670684814453e-05
2.408173307776451111e-02,2.448499947786331177e-02,4.032664000988006592e-04
-6.180163845419883728e-02,-6.192100048065185547e-02,1.193620264530181885e-04
-6.316666305065155029e-02,-6.315600126981735229e-02,1.066178083419799805e-05
-2.728648297488689423e-02,-2.727299928665161133e-02,1.348368823528289795e-05
-7.399966567754745483e-02,-7.395499944686889648e-02,4.466623067855834961e-05
-2.928886748850345612e-02,-2.944100089371204376e-02,1.521334052085876465e-04
-3.248209878802299500e-02,-3.222899883985519409e-02,2.530999481678009033e-04
7.366744428873062134e-02,7.272200286388397217e-02,9.454414248466491699e-04
-7.365049421787261963e-02,-7.364699989557266235e-02,3.494322299957275391e-06
-3.588591143488883972e-02,-3.563499823212623596e-02,2.509132027626037598e-04
-4.236491397023200989e-02,-4.213500022888183594e-02,2.299137413501739502e-04
-2.589135803282260895e-02,-2.727299928665161133e-02,1.381641253829002380e-03
-2.451520785689353943e-02,-2.448499947786331177e-02,3.020837903022766113e-05
-5.886058323085308075e-03,-8.369999937713146210e-03,2.483941614627838135e-03
-9.270590730011463165e-03,-9.300000034272670746e-03,2.940930426120758057e-05
6.418056041002273560e-02,6.408199667930603027e-02,9.856373071670532227e-05
5.466720461845397949e-02,5.481500178575515747e-02,1.477971673011779785e-04
2.616034261882305145e-02,2.634399943053722382e-02,1.836568117141723633e-04
-2.942583523690700531e-03,-3.100000089034438133e-03,1.574165653437376022e-04
-3.790877759456634521e-02,-3.780199959874153137e-02,1.067779958248138428e-04
-2.513871714472770691e-02,-2.696299925446510315e-02,1.824282109737396240e-03
1.372190099209547043e-02,1.394900027662515640e-02,2.270992845296859741e-04
5.914327502250671387e-02,5.914099887013435364e-02,2.276152372360229492e-06
-5.010360479354858398e-02,-5.017799884080886841e-02,7.439404726028442383e-05
4.952855780720710754e-02,4.955900087952613831e-02,3.044307231903076172e-05
-1.154523808509111404e-02,-1.332900021225214005e-02,1.783762127161026001e-03
7.791629177518188953e-04,2.169999992474913597e-03,1.390837132930755615e-03
-2.144280262291431427e-02,-2.169699966907501221e-02,2.541970461606979370e-04
-2.991799078881740570e-02,-3.006099909543991089e-02,1.430083066225051880e-04
-7.688475400209426880e-02,-7.672899961471557617e-02,1.557543873786926270e-04
-7.402719557285308838e-02,-7.395499944686889648e-02,7.219612598419189453e-05
2.358410507440567017e-02,2.355599962174892426e-02,2.810545265674591064e-05
-1.785850152373313904e-02,-1.921799965202808380e-02,1.359498128294944763e-03
