Output,Target,Error
-5.749861523509025574e-02,-5.759600177407264709e-02,9.738653898239135742e-05
6.749870255589485168e-03,6.510000210255384445e-03,2.398700453341007233e-04
3.105796687304973602e-02,3.099000081419944763e-02,6.796605885028839111e-05
-4.286015406250953674e-03,-4.339999984949827194e-03,5.398457869887351990e-05
-3.626707196235656738e-02,-3.594499826431274414e-02,3.220736980438232422e-04
7.566226273775100708e-02,7.580400258302688599e-02,1.417398452758789062e-04
7.412260025739669800e-02,7.426299899816513062e-02,1.403987407684326172e-04
-7.497237063944339752e-03,-7.439999841153621674e-03,5.723722279071807861e-05
1.739618368446826935e-02,1.735799945890903473e-02,3.818422555923461914e-05
-7.644917815923690796e-02,-7.642100006341934204e-02,2.817809581756591797e-05
4.592679068446159363e-02,4.584800079464912415e-02,7.878988981246948242e-05
-3.382850810885429382e-02,-3.408699855208396912e-02,2.584904432296752930e-04
5.352531746029853821e-02,5.357899889349937439e-02,5.368143320083618164e-05
6.446421146392822266e-02,6.439100205898284912e-02,7.320940494537353516e-05
1.033013220876455307e-02,1.023000013083219528e-02,1.001320779323577881e-04
-1.557932794094085693e-02,-1.580899953842163086e-02,2.296715974807739258e-04
-6.359043717384338379e-02,-6.377299875020980835e-02,1.825615763664245605e-04
3.465798497200012207e-02,3.470600023865699768e-02,4.801526665687561035e-05
-6.968378275632858276e-02,-6.963700056076049805e-02,4.678219556808471680e-05
6.698235124349594116e-02,6.685999780893325806e-02,1.223534345626831055e-04
-4.300388693809509277e-02,-4.306299984455108643e-02,5.911290645599365234e-05
6.158326193690299988e-02,6.161199882626533508e-02,2.873688936233520508e-05
-7.379350811243057251e-02,-7.395499944686889648e-02,1.614913344383239746e-04
-2.641981840133666992e-02,-2.665399946272373199e-02,2.341810613870620728e-04
-4.853564128279685974e-02,-4.863199964165687561e-02,9.635835886001586914e-05
-2.012253925204277039e-02,-2.014699950814247131e-02,2.446025609970092773e-05
2.305898815393447876e-02,2.293599955737590790e-02,1.229885965585708618e-04
1.284944172948598862e-02,1.301900018006563187e-02,1.695584505796432495e-04
-3.190087154507637024e-02,-3.191899880766868591e-02,1.812726259231567383e-05
5.667115375399589539e-02,5.666900053620338440e-02,2.153217792510986328e-06
2.632940374314785004e-02,2.634399943053722382e-02,1.459568738937377930e-05
5.561985820531845093e-02,5.574199929833412170e-02,1.221410930156707764e-04
1.222110632807016373e-02,1.208900008350610733e-02,1.321062445640563965e-04
3.529614070430397987e-03,3.719999920576810837e-03,1.903858501464128494e-04
2.218100614845752716e-02,2.231599949300289154e-02,1.349933445453643799e-04
4.515907913446426392e-02,4.522899910807609558e-02,6.991997361183166504e-05
7.926645874977111816e-02,7.919400185346603394e-02,7.245689630508422852e-05
6.067161262035369873e-02,6.068500131368637085e-02,1.338869333267211914e-05
-5.777248740196228027e-02,-5.790499970316886902e-02,1.325123012065887451e-04
-6.009963899850845337e-02,-6.006800010800361633e-02,3.163889050483703613e-05
7.425180822610855103e-02,7.426299899816513062e-02,1.119077205657958984e-05
-3.353385999798774719e-02,-3.346699848771095276e-02,6.686151027679443359e-05
7.242383062839508057e-02,7.241299748420715332e-02,1.083314418792724609e-05
2.432919852435588837e-02,2.448499947786331177e-02,1.558009535074234009e-04
-7.108937203884124756e-02,-7.118000090122222900e-02,9.062886238098144531e-05
7.190518081188201904e-02,7.210499793291091919e-02,1.998171210289001465e-04
-7.356129586696624756e-02,-7.364699989557266235e-02,8.570402860641479492e-05
7.540283352136611938e-02,7.518800348043441772e-02,2.148300409317016602e-04
-3.560279682278633118e-02,-3.563499823212623596e-02,3.220140933990478516e-05
1.169088296592235565e-02,1.177900005131959915e-02,8.811708539724349976e-05
3.502134978771209717e-02,3.501600027084350586e-02,5.349516868591308594e-06
